tx_id,timestamp,segment,day_type,items
36,2025-01-01T14:45:00Z,lunch,weekday,"Iced Tea, Burger, Sisig Rice, Nuggets"
37,2025-01-01T15:00:00Z,lunch,weekday,"Spring Rolls, Burger, Extra Rice, Soda, Fried Chicken"
38,2025-01-01T15:15:00Z,lunch,weekday,"Extra Rice, Soda, Nachos, Fried Chicken, Water"
39,2025-01-01T15:30:00Z,lunch,weekday,"Extra Rice, Donut, Fish Fillet, Fruit Juice"
40,2025-01-01T15:45:00Z,lunch,weekday,"Extra Rice, Fish Fillet, Cheese Stick, Fruit Juice"
41,2025-01-01T16:00:00Z,lunch,weekday,"Lumpia, Spring Rolls, Milk Tea"
42,2025-01-01T16:15:00Z,lunch,weekday,"Nuggets, Burger, Iced Tea"
43,2025-01-01T16:30:00Z,lunch,weekday,"Extra Rice, Fish Fillet, Fruit Juice, Coffee"
44,2025-01-01T16:45:00Z,lunch,weekday,"Extra Rice, Fish Fillet, Fruit Juice, Fried Chicken"
45,2025-01-01T17:00:00Z,dinner,weekday,"Coffee, Spring Rolls, Milk Tea"
46,2025-01-01T17:15:00Z,dinner,weekday,"Pasta, Milk Tea, Spring Rolls"
47,2025-01-01T17:30:00Z,dinner,weekday,"Fruit Juice, Fish Fillet, Extra Rice"
48,2025-01-01T17:45:00Z,dinner,weekday,"Burger, Iced Tea, Nuggets"
49,2025-01-01T18:00:00Z,dinner,weekday,"Fruit Juice, Coffee, Pasta, Brownie, Nuggets"
50,2025-01-01T18:15:00Z,dinner,weekday,"Spring Rolls, Fish Fillet, Fruit Juice, Extra Rice"
51,2025-01-01T18:30:00Z,dinner,weekday,"Lumpia, Burger, Nuggets, Iced Tea"
52,2025-01-01T18:45:00Z,dinner,weekday,"Fried Chicken, Fries, Extra Rice, Iced Tea, Soda"
53,2025-01-01T19:00:00Z,dinner,weekday,"Soda, Extra Rice, Fried Chicken"
54,2025-01-01T19:15:00Z,dinner,weekday,"Spring Rolls, Spaghetti, Fries, Milk Tea"
55,2025-01-01T19:30:00Z,dinner,weekday,"Iced Tea, Burger, Nuggets"
56,2025-01-01T19:45:00Z,dinner,weekday,"Extra Rice, Cheese Stick, Soda, Fried Chicken"
57,2025-01-01T20:00:00Z,dinner,weekday,"Soda, Extra Rice, Fried Chicken"
58,2025-01-01T20:15:00Z,dinner,weekday,"Spring Rolls, Pasta, Milk Tea"
59,2025-01-01T20:30:00Z,dinner,weekday,"Extra Rice, Fruit Juice, Fish Fillet"
60,2025-01-01T20:45:00Z,dinner,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
61,2025-01-01T21:00:00Z,dinner,weekday,"Cheese Stick, Extra Rice, Fruit Juice, Fish Fillet"
62,2025-01-01T21:15:00Z,dinner,weekday,"Milk Tea, Fried Chicken, Spring Rolls"
63,2025-01-01T21:30:00Z,dinner,weekday,"Fish Fillet, Extra Rice, Fruit Juice"
64,2025-01-01T21:45:00Z,dinner,weekday,"Milk Tea, Spring Rolls"
65,2025-01-01T22:00:00Z,dinner,weekday,"Coffee, Fruit Juice, Fish Fillet, Extra Rice"
66,2025-01-01T22:15:00Z,dinner,weekday,"Brownie, Pasta, Iced Tea, Coffee"
67,2025-01-01T22:30:00Z,dinner,weekday,"Spring Rolls, Milk Tea"
68,2025-01-01T22:45:00Z,dinner,weekday,"Hotdog, Burger, Iced Tea, Nuggets, Lumpia"
69,2025-01-01T23:00:00Z,dinner,weekday,"Burger, Extra Rice, Fruit Juice, Fish Fillet"
70,2025-01-01T23:15:00Z,dinner,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
71,2025-01-01T23:30:00Z,dinner,weekday,"Extra Rice, Soda, Fried Chicken"
72,2025-01-01T23:45:00Z,dinner,weekday,"Fish Fillet, Fried Chicken, Fruit Juice, Extra Rice"
73,2025-01-02T00:00:00Z,dinner,weekday,"Milk Tea, Spring Rolls"
74,2025-01-02T00:15:00Z,dinner,weekday,"Extra Rice, Soda, Fried Chicken"
75,2025-01-02T00:30:00Z,dinner,weekday,"Brownie, Coffee, Pasta, Spring Rolls"
76,2025-01-02T00:45:00Z,dinner,weekday,"Fruit Juice, Extra Rice, Fish Fillet"
77,2025-01-02T01:00:00Z,dinner,weekday,"Spring Rolls, Fries, Milk Tea"
78,2025-01-02T01:15:00Z,dinner,weekday,"Nuggets, Burger, Fries, Iced Tea"
79,2025-01-02T01:30:00Z,dinner,weekday,"Soda, Fried Chicken, Extra Rice"
80,2025-01-02T01:45:00Z,dinner,weekday,"Fish Fillet, Extra Rice, Fruit Juice"
81,2025-01-02T02:00:00Z,dinner,weekday,"Pasta, Brownie, Coffee"
82,2025-01-02T02:15:00Z,dinner,weekday,"Soda, Extra Rice, Fried Chicken"
83,2025-01-02T02:30:00Z,dinner,weekday,"Fried Chicken, Soda, Extra Rice"
84,2025-01-02T02:45:00Z,dinner,weekday,"Coffee, Brownie, Pasta"
85,2025-01-02T03:00:00Z,dinner,weekday,"Fried Chicken, Milk Tea, Spring Rolls"
86,2025-01-02T03:15:00Z,dinner,weekday,"Nuggets, Burger, Iced Tea"
87,2025-01-02T03:30:00Z,dinner,weekday,"Extra Rice, Fruit Juice, Fish Fillet"
88,2025-01-02T03:45:00Z,dinner,weekday,"Nuggets, Burger, Sisig Rice, Fried Chicken, Iced Tea"
89,2025-01-02T04:00:00Z,dinner,weekday,"Nuggets, Iced Tea, Burger"
90,2025-01-02T04:15:00Z,dinner,weekday,"Brownie, Pasta, Coffee"
91,2025-01-02T04:30:00Z,dinner,weekday,"Iced Tea, Burger, Nuggets"
92,2025-01-02T04:45:00Z,dinner,weekday,"Brownie, Coffee, Pasta"
93,2025-01-02T05:00:00Z,morning,weekday,"Fish Fillet, Extra Rice, Fruit Juice"
94,2025-01-02T05:15:00Z,morning,weekday,"Spring Rolls, Donut, Milk Tea"
95,2025-01-02T05:30:00Z,morning,weekday,"Extra Rice, Spring Rolls, Soda, Fried Chicken"
96,2025-01-02T05:45:00Z,morning,weekday,"Pasta, Brownie, Coffee"
97,2025-01-02T06:00:00Z,morning,weekday,"Pasta, Coffee, Brownie"
98,2025-01-02T06:15:00Z,morning,weekday,"Spring Rolls, Milk Tea, Soda"
99,2025-01-02T06:30:00Z,morning,weekday,"Fried Chicken, Soda, Fries, Lumpia, Extra Rice"
100,2025-01-02T06:45:00Z,morning,weekday,"Iced Tea, Burger, Pasta, Nuggets"
101,2025-01-02T07:00:00Z,morning,weekday,"Fried Chicken, Soda, Extra Rice"
102,2025-01-02T07:15:00Z,morning,weekday,"Extra Rice, Fried Chicken, Soda"
103,2025-01-02T07:30:00Z,morning,weekday,"Pasta, Coffee, Brownie"
104,2025-01-02T07:45:00Z,morning,weekday,"Milk Tea, Donut, Spring Rolls"
105,2025-01-02T08:00:00Z,morning,weekday,"Extra Rice, Sundae, Fish Fillet, Fruit Juice"
106,2025-01-02T08:15:00Z,morning,weekday,"Fried Chicken, Brownie, Spring Rolls, Extra Rice, Soda"
107,2025-01-02T08:30:00Z,morning,weekday,"Sundae, Spring Rolls, Fries, Milk Tea"
108,2025-01-02T08:45:00Z,morning,weekday,"Lumpia, Milk Tea, Spring Rolls"
109,2025-01-02T09:00:00Z,morning,weekday,"Fish Fillet, Extra Rice, Fruit Juice, Brownie"
110,2025-01-02T09:15:00Z,morning,weekday,"Burger, Nuggets, Iced Tea, Fries"
111,2025-01-02T09:30:00Z,morning,weekday,"Pasta, Coffee, Brownie"
112,2025-01-02T09:45:00Z,morning,weekday,"Fish Fillet, Extra Rice, Fruit Juice"
113,2025-01-02T10:00:00Z,morning,weekday,"Iced Tea, Burger, Hotdog, Fish Fillet, Nuggets"
114,2025-01-02T10:15:00Z,morning,weekday,"Nuggets, Iced Tea, Milk Tea, Burger"
115,2025-01-02T10:30:00Z,morning,weekday,"Pasta, Extra Rice, Soda, Fried Chicken"
116,2025-01-02T10:45:00Z,morning,weekday,"Fish Fillet, Extra Rice, Fruit Juice"
117,2025-01-02T11:00:00Z,lunch,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
118,2025-01-02T11:15:00Z,lunch,weekday,"Fruit Juice, Fish Fillet, Fried Chicken, Extra Rice"
119,2025-01-02T11:30:00Z,lunch,weekday,"Chicken Rice, Burger, Coffee, Milk Tea, Spring Rolls"
120,2025-01-02T11:45:00Z,lunch,weekday,"Coffee, Pasta, Brownie"
121,2025-01-02T12:00:00Z,lunch,weekday,"Iced Tea, Burger, Nuggets"
122,2025-01-02T12:15:00Z,lunch,weekday,"Brownie, Coffee, Pasta, Donut"
123,2025-01-02T12:30:00Z,lunch,weekday,"Nuggets, Coffee, Brownie, Pasta"
124,2025-01-02T12:45:00Z,lunch,weekday,"Fruit Juice, Extra Rice, Fish Fillet"
125,2025-01-02T13:00:00Z,lunch,weekday,"Soda, Spring Rolls, Milk Tea"
126,2025-01-02T13:15:00Z,lunch,weekday,"Fries, Spring Rolls, Milk Tea"
127,2025-01-02T13:30:00Z,lunch,weekday,"Milk Tea, Spaghetti, Fish Fillet, Spring Rolls"
128,2025-01-02T13:45:00Z,lunch,weekday,"Fish Fillet, Fruit Juice, Extra Rice"
129,2025-01-02T14:00:00Z,lunch,weekday,"Fruit Juice, Fish Fillet, Extra Rice, Nuggets"
130,2025-01-02T14:15:00Z,lunch,weekday,"Pasta, Brownie, Coffee"
131,2025-01-02T14:30:00Z,lunch,weekday,"Fruit Juice, Fish Fillet, Lumpia, Extra Rice, Cheese Stick"
132,2025-01-02T14:45:00Z,lunch,weekday,"Brownie, Chicken Rice, Pasta, Coffee"
133,2025-01-02T15:00:00Z,lunch,weekday,"Burger, Fried Chicken, Iced Tea, Nuggets"
134,2025-01-02T15:15:00Z,lunch,weekday,"Soda, Extra Rice, Fried Chicken"
135,2025-01-02T15:30:00Z,lunch,weekday,"Nuggets, Salad, Fish Fillet, Burger, Iced Tea"
136,2025-01-02T15:45:00Z,lunch,weekday,"Coffee, Fruit Juice, Pasta, Brownie"
137,2025-01-02T16:00:00Z,lunch,weekday,"Milk Tea, Soda, Cheese Stick, Extra Rice, Fried Chicken"
138,2025-01-02T16:15:00Z,lunch,weekday,"Nuggets, Burger, Iced Tea"
139,2025-01-02T16:30:00Z,lunch,weekday,"Water, Nuggets, Burger, Iced Tea, Cheese Stick"
140,2025-01-02T16:45:00Z,lunch,weekday,"Nuggets, Burger, Iced Tea"
141,2025-01-02T17:00:00Z,dinner,weekday,"Pasta, Coffee, Brownie"
142,2025-01-02T17:15:00Z,dinner,weekday,"Burger, Nuggets, Iced Tea"
143,2025-01-02T17:30:00Z,dinner,weekday,"Fruit Juice, Fish Fillet, Extra Rice"
144,2025-01-02T17:45:00Z,dinner,weekday,"Fried Chicken, Nuggets, Iced Tea, Burger"
145,2025-01-02T18:00:00Z,dinner,weekday,"Fried Chicken, Soda, Extra Rice"
146,2025-01-02T18:15:00Z,dinner,weekday,"Coffee, Brownie, Pasta"
147,2025-01-02T18:30:00Z,dinner,weekday,"Brownie, Coffee, Pasta"
148,2025-01-02T18:45:00Z,dinner,weekday,"Fish Fillet, Extra Rice, Fruit Juice"
149,2025-01-02T19:00:00Z,dinner,weekday,"Coffee, Spring Rolls, Milk Tea"
150,2025-01-02T19:15:00Z,dinner,weekday,"Fried Chicken, Pasta, Extra Rice, Soda"
151,2025-01-02T19:30:00Z,dinner,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
152,2025-01-02T19:45:00Z,dinner,weekday,"Nuggets, Milk Tea, Brownie, Pasta, Coffee"
153,2025-01-02T20:00:00Z,dinner,weekday,"Coffee, Pasta, Brownie"
154,2025-01-02T20:15:00Z,dinner,weekday,"Fruit Juice, Extra Rice, Fish Fillet"
155,2025-01-02T20:30:00Z,dinner,weekday,"Burger, Iced Tea, Nuggets"
156,2025-01-02T20:45:00Z,dinner,weekday,"Nuggets, Burger, Iced Tea"
157,2025-01-02T21:00:00Z,dinner,weekday,"Milk Tea, Pasta, Spring Rolls, Brownie"
158,2025-01-02T21:15:00Z,dinner,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
159,2025-01-02T21:30:00Z,dinner,weekday,"Fruit Juice, Fish Fillet, Extra Rice"
160,2025-01-02T21:45:00Z,dinner,weekday,"Milk Tea, Donut, Spring Rolls"
161,2025-01-02T22:00:00Z,dinner,weekday,"Fruit Juice, Extra Rice, Fish Fillet"
162,2025-01-02T22:15:00Z,dinner,weekday,"Extra Rice, Fried Chicken, Soda"
163,2025-01-02T22:30:00Z,dinner,weekday,"Pasta, Brownie, Coffee"
164,2025-01-02T22:45:00Z,dinner,weekday,"Coffee, Brownie, Pasta"
165,2025-01-02T23:00:00Z,dinner,weekday,"Iced Tea, Nuggets, Burger"
166,2025-01-02T23:15:00Z,dinner,weekday,"Brownie, Coffee, Pasta"
167,2025-01-02T23:30:00Z,dinner,weekday,"Extra Rice, Milk Tea, Spring Rolls"
168,2025-01-02T23:45:00Z,dinner,weekday,"Fish Fillet, Fruit Juice, Extra Rice"
169,2025-01-03T00:00:00Z,dinner,weekday,"Nuggets, Iced Tea, Coffee, Burger"
170,2025-01-03T00:15:00Z,dinner,weekday,"Coffee, Brownie, Pasta"
171,2025-01-03T00:30:00Z,dinner,weekday,"Spaghetti, Spring Rolls, Milk Tea"
172,2025-01-03T00:45:00Z,dinner,weekday,"Spring Rolls, Milk Tea"
173,2025-01-03T01:00:00Z,dinner,weekday,"Fried Chicken, Soda, Extra Rice"
174,2025-01-03T01:15:00Z,dinner,weekday,"Milk Tea, Spring Rolls, Extra Rice, Nachos"
175,2025-01-03T01:30:00Z,dinner,weekday,"Fish Fillet, Fruit Juice, Extra Rice"
176,2025-01-03T01:45:00Z,dinner,weekday,"Burger, Soda, Donut, Fried Chicken, Extra Rice"
177,2025-01-03T02:00:00Z,dinner,weekday,"Fried Chicken, Soda, Extra Rice"
178,2025-01-03T02:15:00Z,dinner,weekday,"Pasta, Hotdog, Coffee, Brownie"
179,2025-01-03T02:30:00Z,dinner,weekday,"Coffee, Pasta, Fruit Juice, Brownie"
180,2025-01-03T02:45:00Z,dinner,weekday,"Fried Chicken, Soda, Extra Rice"
181,2025-01-03T03:00:00Z,dinner,weekday,"Chicken Rice, Extra Rice, Soda, Fried Chicken"
182,2025-01-03T03:15:00Z,dinner,weekday,"Fried Chicken, Soda, Extra Rice"
183,2025-01-03T03:30:00Z,dinner,weekday,"Spring Rolls, Milk Tea, Fruit Juice"
184,2025-01-03T03:45:00Z,dinner,weekday,"Pasta, Brownie, Burger, Coffee"
185,2025-01-03T04:00:00Z,dinner,weekday,"Coffee, Pasta, Brownie"
186,2025-01-03T04:15:00Z,dinner,weekday,"Lumpia, Nachos, Milk Tea, Cheese Stick, Spring Rolls"
187,2025-01-03T04:30:00Z,dinner,weekday,"Pasta, Brownie, Coffee"
188,2025-01-03T04:45:00Z,dinner,weekday,"Milk Tea, Spring Rolls"
189,2025-01-03T05:00:00Z,morning,weekday,"Iced Tea, Nuggets, Burger"
190,2025-01-03T05:15:00Z,morning,weekday,"Brownie, Pasta, Coffee"
191,2025-01-03T05:30:00Z,morning,weekday,"Coffee, Brownie, Salad, Pasta"
192,2025-01-03T05:45:00Z,morning,weekday,"Coffee, Pasta, Brownie"
193,2025-01-03T06:00:00Z,morning,weekday,"Lumpia, Cheese Stick, Fried Chicken, Soda, Extra Rice"
194,2025-01-03T06:15:00Z,morning,weekday,"Fried Chicken, Soda, Extra Rice"
195,2025-01-03T06:30:00Z,morning,weekday,"Brownie, Pasta, Coffee"
196,2025-01-03T06:45:00Z,morning,weekday,"Spring Rolls, Milk Tea, Donut"
197,2025-01-03T07:00:00Z,morning,weekday,"Coffee, Pasta, Brownie"
198,2025-01-03T07:15:00Z,morning,weekday,"Milk Tea, Salad, Fries, Water, Spring Rolls"
199,2025-01-03T07:30:00Z,morning,weekday,"Extra Rice, Donut, Fried Chicken, Soda, Salad"
200,2025-01-03T07:45:00Z,morning,weekday,"Spring Rolls, Milk Tea"
201,2025-01-03T08:00:00Z,morning,weekday,"Pasta, Milk Tea, Spring Rolls"
202,2025-01-03T08:15:00Z,morning,weekday,"Milk Tea, Spring Rolls"
203,2025-01-03T08:30:00Z,morning,weekday,"Iced Tea, Nuggets, Burger"
204,2025-01-03T08:45:00Z,morning,weekday,"Extra Rice, Fried Chicken, Soda"
205,2025-01-03T09:00:00Z,morning,weekday,"Coffee, Brownie, Pasta, Burger"
206,2025-01-03T09:15:00Z,morning,weekday,"Spring Rolls, Fries, Milk Tea"
207,2025-01-03T09:30:00Z,morning,weekday,"Fish Fillet, Milk Tea, Spring Rolls"
208,2025-01-03T09:45:00Z,morning,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
209,2025-01-03T10:00:00Z,morning,weekday,"Fish Fillet, Fruit Juice, Extra Rice"
210,2025-01-03T10:15:00Z,morning,weekday,"Extra Rice, Soda, Salad, Iced Tea, Fried Chicken"
211,2025-01-03T10:30:00Z,morning,weekday,"Milk Tea, Soda, Nachos, Extra Rice, Fried Chicken"
212,2025-01-03T10:45:00Z,morning,weekday,"Soda, Extra Rice, Fried Chicken, Iced Tea"
213,2025-01-03T11:00:00Z,lunch,weekday,"Coffee, Pasta, Brownie"
214,2025-01-03T11:15:00Z,lunch,weekday,"Iced Tea, Burger, Nuggets"
215,2025-01-03T11:30:00Z,lunch,weekday,"Extra Rice, Sisig Rice, Fried Chicken, Soda"
216,2025-01-03T11:45:00Z,lunch,weekday,"Burger, Brownie, Pasta, Coffee"
217,2025-01-03T12:00:00Z,lunch,weekday,"Fish Fillet, Spring Rolls, Iced Tea, Fruit Juice, Extra Rice"
218,2025-01-03T12:15:00Z,lunch,weekday,"Pasta, Brownie, Coffee"
219,2025-01-03T12:30:00Z,lunch,weekday,"Brownie, Coffee, Pasta"
220,2025-01-03T12:45:00Z,lunch,weekday,"Sundae, Spring Rolls, Spaghetti, Nachos, Milk Tea"
221,2025-01-03T13:00:00Z,lunch,weekday,"Extra Rice, Soda, Fried Chicken"
222,2025-01-03T13:15:00Z,lunch,weekday,"Soda, Extra Rice, Fried Chicken"
223,2025-01-03T13:30:00Z,lunch,weekday,"Soda, Fried Chicken, Extra Rice"
224,2025-01-03T13:45:00Z,lunch,weekday,"Nuggets, Iced Tea, Burger"
225,2025-01-03T14:00:00Z,lunch,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
226,2025-01-03T14:15:00Z,lunch,weekday,"Fried Chicken, Soda, Extra Rice"
227,2025-01-03T14:30:00Z,lunch,weekday,"Chicken Rice, Milk Tea, Spring Rolls"
228,2025-01-03T14:45:00Z,lunch,weekday,"Cheese Stick, Spring Rolls, Milk Tea, Chicken Rice"
229,2025-01-03T15:00:00Z,lunch,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
230,2025-01-03T15:15:00Z,lunch,weekday,"Brownie, Coffee, Pasta"
231,2025-01-03T15:30:00Z,lunch,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
232,2025-01-03T15:45:00Z,lunch,weekday,"Fish Fillet, Milk Tea, Spring Rolls"
233,2025-01-03T16:00:00Z,lunch,weekday,"Brownie, Coffee, Pasta"
234,2025-01-03T16:15:00Z,lunch,weekday,"Extra Rice, Water, Fish Fillet, Fruit Juice"
235,2025-01-03T16:30:00Z,lunch,weekday,"Soda, Fried Chicken, Extra Rice, Sundae"
236,2025-01-03T16:45:00Z,lunch,weekday,"Fried Chicken, Soda, Extra Rice"
237,2025-01-03T17:00:00Z,dinner,weekday,"Chicken Rice, Extra Rice, Fish Fillet, Fruit Juice"
238,2025-01-03T17:15:00Z,dinner,weekday,"Extra Rice, Soda, Fried Chicken"
239,2025-01-03T17:30:00Z,dinner,weekday,"Fish Fillet, Extra Rice, Fruit Juice"
240,2025-01-03T17:45:00Z,dinner,weekday,"Spring Rolls, Pasta, Burger, Nuggets, Iced Tea"
241,2025-01-03T18:00:00Z,dinner,weekday,"Pasta, Fruit Juice, Fish Fillet, Extra Rice"
242,2025-01-03T18:15:00Z,dinner,weekday,"Fruit Juice, Fish Fillet, Extra Rice"
243,2025-01-03T18:30:00Z,dinner,weekday,"Brownie, Pasta, Coffee"
244,2025-01-03T18:45:00Z,dinner,weekday,"Extra Rice, Soda, Fried Chicken"
245,2025-01-03T19:00:00Z,dinner,weekday,"Extra Rice, Fried Chicken, Hotdog, Soda"
246,2025-01-03T19:15:00Z,dinner,weekday,"Pasta, Coffee, Brownie"
247,2025-01-03T19:30:00Z,dinner,weekday,"Sisig Rice, Milk Tea, Spring Rolls"
248,2025-01-03T19:45:00Z,dinner,weekday,"Spring Rolls, Milk Tea, Spaghetti, Sisig Rice"
249,2025-01-03T20:00:00Z,dinner,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
250,2025-01-03T20:15:00Z,dinner,weekday,"Sundae, Fried Chicken, Extra Rice, Soda"
251,2025-01-03T20:30:00Z,dinner,weekday,"Extra Rice, Fruit Juice, Fish Fillet"
252,2025-01-03T20:45:00Z,dinner,weekday,"Extra Rice, Fried Chicken, Soda"
253,2025-01-03T21:00:00Z,dinner,weekday,"Soda, Fried Chicken, Extra Rice"
254,2025-01-03T21:15:00Z,dinner,weekday,"Extra Rice, Fried Chicken, Soda"
255,2025-01-03T21:30:00Z,dinner,weekday,"Nuggets, Burger, Iced Tea"
256,2025-01-03T21:45:00Z,dinner,weekday,"Fruit Juice, Fish Fillet, Extra Rice"
257,2025-01-03T22:00:00Z,dinner,weekday,"Spring Rolls, Nachos, Milk Tea"
258,2025-01-03T22:15:00Z,dinner,weekday,"Fruit Juice, Nuggets, Burger, Lumpia, Iced Tea"
259,2025-01-03T22:30:00Z,dinner,weekday,"Fish Fillet, Fruit Juice, Extra Rice"
260,2025-01-03T22:45:00Z,dinner,weekday,"Sisig Rice, Spring Rolls, Milk Tea"
261,2025-01-03T23:00:00Z,dinner,weekday,"Extra Rice, Fish Fillet, Fruit Juice"
262,2025-01-03T23:15:00Z,dinner,weekday,"Milk Tea, Spring Rolls"
263,2025-01-03T23:30:00Z,dinner,weekday,"Pasta, Brownie, Burger, Coffee"
264,2025-01-03T23:45:00Z,dinner,weekday,"Iced Tea, Nuggets, Burger"
265,2025-01-04T00:00:00Z,dinner,weekend,"Fried Chicken, Extra Rice, Soda, Milk Tea"
266,2025-01-04T00:15:00Z,dinner,weekend,"Pasta, Coffee, Burger, Brownie"
267,2025-01-04T00:30:00Z,dinner,weekend,"Pasta, Lumpia, Coffee, Brownie"
268,2025-01-04T00:45:00Z,dinner,weekend,"Extra Rice, Spaghetti, Fried Chicken, Soda"
269,2025-01-04T01:00:00Z,dinner,weekend,"Coffee, Extra Rice, Fish Fillet, Fruit Juice"
270,2025-01-04T01:15:00Z,dinner,weekend,"Milk Tea, Spring Rolls, Water"
271,2025-01-04T01:30:00Z,dinner,weekend,"Chicken Rice, Extra Rice, Fish Fillet, Fruit Juice"
272,2025-01-04T01:45:00Z,dinner,weekend,"Fruit Juice, Fish Fillet, Extra Rice"
273,2025-01-04T02:00:00Z,dinner,weekend,"Milk Tea, Fish Fillet, Fruit Juice, Extra Rice"
274,2025-01-04T02:15:00Z,dinner,weekend,"Spring Rolls, Milk Tea, Burger, Lumpia"
275,2025-01-04T02:30:00Z,dinner,weekend,"Fish Fillet, Extra Rice, Fruit Juice"
276,2025-01-04T02:45:00Z,dinner,weekend,"Fruit Juice, Extra Rice, Fried Chicken, Fish Fillet"
277,2025-01-04T03:00:00Z,dinner,weekend,"Spring Rolls, Chicken Rice, Milk Tea, Iced Tea"
278,2025-01-04T03:15:00Z,dinner,weekend,"Milk Tea, Spring Rolls"
279,2025-01-04T03:30:00Z,dinner,weekend,"Pasta, Brownie, Coffee"
280,2025-01-04T03:45:00Z,dinner,weekend,"Nachos, Nuggets, Burger, Milk Tea, Iced Tea"
281,2025-01-04T04:00:00Z,dinner,weekend,"Extra Rice, Fruit Juice, Fish Fillet"
282,2025-01-04T04:15:00Z,dinner,weekend,"Brownie, Coffee, Pasta"
283,2025-01-04T04:30:00Z,dinner,weekend,"Brownie, Coffee, Pasta"
284,2025-01-04T04:45:00Z,dinner,weekend,"Iced Tea, Nuggets, Burger"
285,2025-01-04T05:00:00Z,morning,weekend,"Coffee, Milk Tea, Burger, Spring Rolls"
