antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,support_n,conf_n,lift_n,stability,profit,profit_n,score,recent_score,blend_score,key
Soda,"Extra Rice, Fried Chicken",0.225,0.228125,0.215625,0.9583333333333334,4.200913242009133,0.164296875,18.525000000000016,0.911764705882353,0.9228395061728395,0.6098136088030541,0.0,136.0,0.7777777777777778,0.6894359730068638,0.6894359730068638,0.6894359730068638,"('Soda',)=>('Extra Rice', 'Fried Chicken')"
"Extra Rice, Fried Chicken",Soda,0.228125,0.225,0.215625,0.9452054794520549,4.200913242009133,0.164296875,14.14375000000003,0.911764705882353,0.8985286656519534,0.6098136088030541,0.0,136.0,0.7777777777777778,0.6821427208505979,0.6821427208505979,0.6821427208505979,"('Extra Rice', 'Fried Chicken')=>('Soda',)"
Fruit Juice,"Extra Rice, Fish Fillet",0.259375,0.234375,0.234375,0.9036144578313252,3.8554216867469875,0.173583984375,7.943359374999993,1.0,0.8215082552431947,0.5407860952004739,0.0,162.0,1.0,0.681649000373077,0.681649000373077,0.681649000373077,"('Fruit Juice',)=>('Extra Rice', 'Fish Fillet')"
Nuggets,"Burger, Iced Tea",0.1625,0.14375,0.14375,0.8846153846153845,6.153846153846153,0.12039062499999999,7.420833333333324,0.5735294117647058,0.786324786324786,1.0,0.0,117.0,0.6153846153846154,0.6621417797888385,0.6621417797888385,0.6621417797888385,"('Nuggets',)=>('Burger', 'Iced Tea')"
Brownie,"Coffee, Pasta",0.209375,0.1875,0.1875,0.8955223880597015,4.776119402985075,0.1482421875,7.776785714285716,0.7794117647058824,0.806522940851299,0.7247369708832886,0.0,142.0,0.8290598290598291,0.6619294608233712,0.6619294608233712,0.6619294608233712,"('Brownie',)=>('Coffee', 'Pasta')"
"Fish Fillet, Fruit Juice",Extra Rice,0.234375,0.46875,0.234375,1.0,2.1333333333333333,0.12451171875,999.0,1.0,1.0,0.19672131147540986,0.0,162.0,1.0,0.6491803278688525,0.6491803278688525,0.6491803278688525,"('Fish Fillet', 'Fruit Juice')=>('Extra Rice',)"
Fried Chicken,"Extra Rice, Soda",0.246875,0.215625,0.215625,0.8734177215189873,4.0506329113924044,0.16239257812500002,6.1965625,0.911764705882353,0.7655883731833097,0.5797883378294251,0.0,136.0,0.7777777777777778,0.6347543153665975,0.6347543153665975,0.6347543153665975,"('Fried Chicken',)=>('Extra Rice', 'Soda')"
Soda,Fried Chicken,0.225,0.246875,0.215625,0.9583333333333334,3.8818565400843883,0.16007812500000002,18.075000000000017,0.911764705882353,0.9228395061728395,0.5460676488898112,0.0,85.0,0.3418803418803419,0.6299097394388095,0.6299097394388095,0.6299097394388093,"('Soda',)=>('Fried Chicken',)"
Fish Fillet,Fruit Juice,0.25625,0.259375,0.234375,0.9146341463414634,3.5263003232441963,0.16791015625,8.67589285714286,1.0,0.8419150858175248,0.47502926540227286,0.0,111.0,0.5641025641025641,0.6277420985060822,0.6277420985060822,0.6277420985060822,"('Fish Fillet',)=>('Fruit Juice',)"
Coffee,"Brownie, Pasta",0.21875,0.190625,0.1875,0.8571428571428571,4.496487119437939,0.14580078125,5.665624999999998,0.7794117647058824,0.7354497354497352,0.6688678158713095,0.0,142.0,0.8290598290598291,0.6266402104499074,0.6266402104499074,0.6266402104499074,"('Coffee',)=>('Brownie', 'Pasta')"
Pasta,"Brownie, Coffee",0.21875,0.190625,0.1875,0.8571428571428571,4.496487119437939,0.14580078125,5.665624999999998,0.7794117647058824,0.7354497354497352,0.6688678158713095,0.0,142.0,0.8290598290598291,0.6266402104499074,0.6266402104499074,0.6266402104499074,"('Pasta',)=>('Brownie', 'Coffee')"
Fruit Juice,Fish Fillet,0.259375,0.25625,0.234375,0.9036144578313252,3.5263003232441963,0.16791015625,7.716406249999993,1.0,0.8215082552431947,0.47502926540227286,0.0,111.0,0.5641025641025641,0.6216200493337831,0.6216200493337831,0.6216200493337831,"('Fruit Juice',)=>('Fish Fillet',)"
"Fried Chicken, Soda",Extra Rice,0.215625,0.46875,0.215625,1.0,2.1333333333333333,0.11455078125000001,999.0,0.911764705882353,1.0,0.19672131147540986,0.0,136.0,0.7777777777777778,0.6093110468231009,0.6093110468231009,0.6093110468231009,"('Fried Chicken', 'Soda')=>('Extra Rice',)"
Brownie,Pasta,0.209375,0.21875,0.190625,0.9104477611940298,4.162046908315565,0.14482421874999998,8.72395833333333,0.7941176470588235,0.8341625207296848,0.6020483064769828,0.0,97.0,0.4444444444444444,0.6040288066943602,0.6040288066943602,0.6040288066943602,"('Brownie',)=>('Pasta',)"
Brownie,Coffee,0.209375,0.21875,0.190625,0.9104477611940298,4.162046908315565,0.14482421874999998,8.72395833333333,0.7941176470588235,0.8341625207296848,0.6020483064769828,0.0,87.0,0.358974358974359,0.5954817981473517,0.5954817981473517,0.5954817981473517,"('Brownie',)=>('Coffee',)"
Fried Chicken,Soda,0.246875,0.225,0.215625,0.8734177215189873,3.881856540084388,0.16007812500000002,6.1225,0.911764705882353,0.7655883731833097,0.5460676488898111,0.0,85.0,0.3418803418803419,0.5827343995419505,0.5827343995419505,0.5827343995419505,"('Fried Chicken',)=>('Soda',)"
Pasta,Brownie,0.21875,0.209375,0.190625,0.8714285714285713,4.162046908315564,0.14482421874999998,6.149305555555551,0.7941176470588235,0.7619047619047616,0.6020483064769826,0.0,97.0,0.4444444444444444,0.5823514790468832,0.5823514790468832,0.5823514790468832,"('Pasta',)=>('Brownie',)"
Burger,"Iced Tea, Nuggets",0.18125,0.14375,0.14375,0.793103448275862,5.517241379310344,0.1176953125,4.138541666666665,0.5735294117647058,0.6168582375478925,0.8728094968908986,0.0,117.0,0.6153846153846154,0.5795041893784951,0.5795041893784951,0.5795041893784951,"('Burger',)=>('Iced Tea', 'Nuggets')"
Iced Tea,"Burger, Nuggets",0.18125,0.14375,0.14375,0.793103448275862,5.517241379310344,0.1176953125,4.138541666666665,0.5735294117647058,0.6168582375478925,0.8728094968908986,0.0,117.0,0.6153846153846154,0.5795041893784951,0.5795041893784951,0.5795041893784951,"('Iced Tea',)=>('Burger', 'Nuggets')"
Nuggets,Iced Tea,0.1625,0.18125,0.14375,0.8846153846153845,4.880636604774535,0.11429687499999999,7.095833333333324,0.5735294117647058,0.786324786324786,0.7456189937817975,0.0,93.0,0.41025641025641024,0.5780337077214673,0.5780337077214673,0.5780337077214673,"('Nuggets',)=>('Iced Tea',)"
Coffee,Brownie,0.21875,0.209375,0.190625,0.8714285714285713,4.162046908315564,0.14482421874999998,6.149305555555551,0.7941176470588235,0.7619047619047616,0.6020483064769826,0.0,87.0,0.358974358974359,0.5738044704998747,0.5738044704998747,0.5738044704998747,"('Coffee',)=>('Brownie',)"
Coffee,Pasta,0.21875,0.21875,0.1875,0.8571428571428571,3.9183673469387754,0.1396484375,5.468749999999998,0.7794117647058824,0.7354497354497352,0.5533623285379725,0.0,100.0,0.4700854700854701,0.5618664027191371,0.5618664027191371,0.5618664027191371,"('Coffee',)=>('Pasta',)"
Pasta,Coffee,0.21875,0.21875,0.1875,0.8571428571428571,3.9183673469387754,0.1396484375,5.468749999999998,0.7794117647058824,0.7354497354497352,0.5533623285379725,0.0,100.0,0.4700854700854701,0.5618664027191371,0.5618664027191371,0.5618664027191371,"('Pasta',)=>('Coffee',)"
Milk Tea,Spring Rolls,0.246875,0.246875,0.21875,0.8860759493670886,3.589168402499599,0.157802734375,6.610763888888886,0.9264705882352942,0.7890295358649787,0.48758999845022727,0.0,66.0,0.1794871794871795,0.5618491959678272,0.5618491959678272,0.5618491959678272,"('Milk Tea',)=>('Spring Rolls',)"
Spring Rolls,Milk Tea,0.246875,0.246875,0.21875,0.8860759493670886,3.589168402499599,0.157802734375,6.610763888888886,0.9264705882352942,0.7890295358649787,0.48758999845022727,0.0,66.0,0.1794871794871795,0.5618491959678272,0.5618491959678272,0.5618491959678272,"('Spring Rolls',)=>('Milk Tea',)"
Nuggets,Burger,0.1625,0.18125,0.14375,0.8846153846153845,4.880636604774535,0.11429687499999999,7.095833333333324,0.5735294117647058,0.786324786324786,0.7456189937817975,0.0,70.0,0.21367521367521367,0.5583755880633477,0.5583755880633477,0.5583755880633477,"('Nuggets',)=>('Burger',)"
Soda,Extra Rice,0.225,0.46875,0.215625,0.9583333333333334,2.0444444444444447,0.11015625000000001,12.75000000000001,0.911764705882353,0.9228395061728395,0.17896174863387987,0.0,108.0,0.5384615384615384,0.5577913840329463,0.5577913840329463,0.5577913840329463,"('Soda',)=>('Extra Rice',)"
Fish Fillet,Extra Rice,0.25625,0.46875,0.234375,0.9146341463414634,1.9512195121951221,0.11425781250000001,6.223214285714288,1.0,0.8419150858175248,0.16033586565373856,0.0,115.0,0.5982905982905983,0.5524875519877519,0.5524875519877519,0.5524875519877519,"('Fish Fillet',)=>('Extra Rice',)"
Fruit Juice,Extra Rice,0.259375,0.46875,0.234375,0.9036144578313252,1.9277108433734937,0.11279296874999999,5.511718749999995,1.0,0.8215082552431947,0.15563894923958124,0.0,98.0,0.452991452991453,0.5306613591819991,0.5306613591819991,0.5306613591819991,"('Fruit Juice',)=>('Extra Rice',)"
Iced Tea,Nuggets,0.18125,0.1625,0.14375,0.793103448275862,4.880636604774535,0.11429687499999999,4.047916666666665,0.5735294117647058,0.6168582375478925,0.7456189937817975,0.0,93.0,0.41025641025641024,0.5271937430883993,0.5271937430883993,0.5271937430883993,"('Iced Tea',)=>('Nuggets',)"
Fried Chicken,Extra Rice,0.246875,0.46875,0.228125,0.9240506329113923,1.971308016877637,0.11240234375,6.99479166666666,0.9705882352941176,0.8593530239099857,0.16434945009338034,0.0,79.0,0.2905982905982906,0.5220707458149934,0.5220707458149934,0.5220707458149934,"('Fried Chicken',)=>('Extra Rice',)"
"Milk Tea, Spaghetti",Spring Rolls,0.025,0.246875,0.025,1.0,4.0506329113924044,0.018828125,999.0,0.01470588235294119,1.0,0.5797883378294251,0.0,123.0,0.6666666666666666,0.5145549275946112,0.5145549275946112,0.5145549275946111,"('Milk Tea', 'Spaghetti')=>('Spring Rolls',)"
"Spaghetti, Spring Rolls",Milk Tea,0.025,0.246875,0.025,1.0,4.0506329113924044,0.018828125,999.0,0.01470588235294119,1.0,0.5797883378294251,0.0,123.0,0.6666666666666666,0.5145549275946112,0.5145549275946112,0.5145549275946111,"('Spaghetti', 'Spring Rolls')=>('Milk Tea',)"
Burger,Nuggets,0.18125,0.1625,0.14375,0.793103448275862,4.880636604774535,0.11429687499999999,4.047916666666665,0.5735294117647058,0.6168582375478925,0.7456189937817975,0.0,70.0,0.21367521367521367,0.5075356234302797,0.5075356234302797,0.5075356234302797,"('Burger',)=>('Nuggets',)"
Burger,Iced Tea,0.18125,0.18125,0.14375,0.793103448275862,4.3757431629013075,0.11089843749999999,3.957291666666665,0.5735294117647058,0.6168582375478925,0.6447437671780276,0.0,71.0,0.2222222222222222,0.483171517634038,0.483171517634038,0.483171517634038,"('Burger',)=>('Iced Tea',)"
Iced Tea,Burger,0.18125,0.18125,0.14375,0.793103448275862,4.3757431629013075,0.11089843749999999,3.957291666666665,0.5735294117647058,0.6168582375478925,0.6447437671780276,0.0,71.0,0.2222222222222222,0.483171517634038,0.483171517634038,0.483171517634038,"('Iced Tea',)=>('Burger',)"
"Chicken Rice, Milk Tea",Spring Rolls,0.025,0.246875,0.025,1.0,4.0506329113924044,0.018828125,999.0,0.01470588235294119,1.0,0.5797883378294251,0.0,85.0,0.3418803418803419,0.48207629511597866,0.48207629511597866,0.48207629511597866,"('Chicken Rice', 'Milk Tea')=>('Spring Rolls',)"
"Chicken Rice, Spring Rolls",Milk Tea,0.025,0.246875,0.025,1.0,4.0506329113924044,0.018828125,999.0,0.01470588235294119,1.0,0.5797883378294251,0.0,85.0,0.3418803418803419,0.48207629511597866,0.48207629511597866,0.48207629511597866,"('Chicken Rice', 'Spring Rolls')=>('Milk Tea',)"
Spaghetti,"Milk Tea, Spring Rolls",0.028125,0.21875,0.025,0.888888888888889,4.063492063492064,0.01884765625,7.0312500000000036,0.01470588235294119,0.7942386831275721,0.5823575331772055,0.0,123.0,0.6666666666666666,0.45346883136982785,0.45346883136982785,0.4534688313698278,"('Spaghetti',)=>('Milk Tea', 'Spring Rolls')"
Spaghetti,Milk Tea,0.028125,0.246875,0.025,0.888888888888889,3.6005625879043603,0.018056640625000002,6.778125000000004,0.01470588235294119,0.7942386831275721,0.4898665006571212,0.0,97.0,0.4444444444444444,0.4081238510175846,0.4081238510175846,0.4081238510175846,"('Spaghetti',)=>('Milk Tea',)"
Spaghetti,Spring Rolls,0.028125,0.246875,0.025,0.888888888888889,3.6005625879043603,0.018056640625000002,6.778125000000004,0.01470588235294119,0.7942386831275721,0.4898665006571212,0.0,83.0,0.3247863247863248,0.3961580390517726,0.3961580390517726,0.39615803905177255,"('Spaghetti',)=>('Spring Rolls',)"
Extra Rice,"Fish Fillet, Fruit Juice",0.46875,0.234375,0.234375,0.5,2.1333333333333333,0.12451171875,1.53125,1.0,0.07407407407407403,0.19672131147540986,0.0,162.0,1.0,0.3714025500910747,0.3714025500910747,0.3714025500910747,"('Extra Rice',)=>('Fish Fillet', 'Fruit Juice')"
Extra Rice,Fish Fillet,0.46875,0.25625,0.234375,0.5,1.9512195121951221,0.11425781250000001,1.4875,1.0,0.07407407407407403,0.16033586565373856,0.0,115.0,0.5982905982905983,0.3221352484647167,0.3221352484647167,0.3221352484647167,"('Extra Rice',)=>('Fish Fillet',)"
Extra Rice,"Fried Chicken, Soda",0.46875,0.215625,0.215625,0.46,2.1333333333333333,0.11455078125000001,1.4525462962962963,0.911764705882353,0.0,0.19672131147540986,0.0,136.0,0.7777777777777778,0.30931104682310084,0.30931104682310084,0.30931104682310084,"('Extra Rice',)=>('Fried Chicken', 'Soda')"
Extra Rice,Fruit Juice,0.46875,0.259375,0.234375,0.5,1.9277108433734937,0.11279296874999999,1.48125,1.0,0.07407407407407403,0.15563894923958124,0.0,98.0,0.452991452991453,0.30643110483126285,0.30643110483126285,0.30643110483126285,"('Extra Rice',)=>('Fruit Juice',)"
Extra Rice,Soda,0.46875,0.225,0.215625,0.46,2.0444444444444443,0.11015625000000001,1.4351851851851851,0.911764705882353,0.0,0.17896174863387976,0.0,108.0,0.5384615384615384,0.28093953218109435,0.28093953218109435,0.28093953218109435,"('Extra Rice',)=>('Soda',)"
Extra Rice,Fried Chicken,0.46875,0.246875,0.228125,0.48666666666666664,1.971308016877637,0.11240234375,1.4671266233766231,0.9705882352941176,0.049382716049382616,0.16434945009338034,0.0,79.0,0.2905982905982906,0.27907965345681246,0.27907965345681246,0.27907965345681246,"('Extra Rice',)=>('Fried Chicken',)"
Chicken Rice,"Milk Tea, Spring Rolls",0.05,0.21875,0.025,0.5,2.2857142857142856,0.0140625,1.5625,0.01470588235294119,0.07407407407407403,0.22716627634660422,0.0,85.0,0.3418803418803419,0.11614300196749569,0.11614300196749569,0.11614300196749569,"('Chicken Rice',)=>('Milk Tea', 'Spring Rolls')"
Chicken Rice,Milk Tea,0.05,0.246875,0.025,0.5,2.0253164556962022,0.01265625,1.50625,0.01470588235294119,0.07407407407407403,0.1751400705540568,0.0,59.0,0.11965811965811966,0.08091422829713661,0.08091422829713661,0.08091422829713661,"('Chicken Rice',)=>('Milk Tea',)"
Chicken Rice,Spring Rolls,0.05,0.246875,0.025,0.5,2.0253164556962022,0.01265625,1.50625,0.01470588235294119,0.07407407407407403,0.1751400705540568,0.0,45.0,0.0,0.06894841633132465,0.06894841633132465,0.06894841633132465,"('Chicken Rice',)=>('Spring Rolls',)"
Cheese Stick,Extra Rice,0.040625,0.46875,0.021875,0.5384615384615384,1.1487179487179486,0.0028320312499999986,1.1510416666666665,0.0,0.1452991452991452,0.0,0.0,72.0,0.23076923076923078,0.06666666666666664,0.06666666666666664,0.06666666666666662,"('Cheese Stick',)=>('Extra Rice',)"
